agency_name,agency_name_secondary,agency_address,agency_phone,agency_website,agency_wheelchair_access,available_beds,intake_open_appointments,populations_served,languages_spoken,last_updated,service_OP,service_IOP,service_RS,service_A_WM,service_R_WM,service_I_WM,service_OTP,service_Male,service_Female,service_Adult,service_TAY,service_Youth,service_MAT,service_Co_Occurring,service_LGBTQIA,service_Veterans,service_Homeless,service_Criminal_Justice,service_Perinatal,service_Parent_Guardian,agency_hours_sunday_open,agency_hours_sunday_close,intake_hours_sunday_open,intake_hours_sunday_close,agency_hours_monday_open,agency_hours_monday_close,intake_hours_monday_open,intake_hours_monday_close,agency_hours_tuesday_open,agency_hours_tuesday_close,intake_hours_tuesday_open,intake_hours_tuesday_close,agency_hours_wednesday_open,agency_hours_wednesday_close,intake_hours_wednesday_open,intake_hours_wednesday_close,agency_hours_thursday_open,agency_hours_thursday_close,intake_hours_thursday_open,intake_hours_thursday_close,agency_hours_friday_open,agency_hours_friday_close,intake_hours_friday_open,intake_hours_friday_close,agency_hours_saturday_open,agency_hours_saturday_close,intake_hours_saturday_open,intake_hours_saturday_close,latitude,longitude
PENNY LANE CENTERS,,"43520 Division Street,Lancaster, CA 93535",(818) 430-4445,https://www.pennylane.org,Yes,,,Adult; Youth; Co-; Occurring; Mental; Health; Capabilities; L; G; B; T; Q; I; A; Homeless; Criminal; Justice; Sexually-; Exploited,EnglishSpanish,Last Updated: 11/21/2025 8:30:23 AM,False,True,True,False,False,False,False,False,False,True,False,True,False,True,True,False,True,True,False,False,Closed,Closed,,,08:00,20:00,,,08:00,21:00,,,08:00,20:00,,,08:00,21:00,,,08:00,18:00,,,09:00,17:00,,,34.6734842,-118.1296628
"TARZANA TREATMENT CENTERS, INC.",,,(800) 996-1051,https://www.tarzanatc.org,No,RBHAdult - M: 2,,,English,Last Updated: 11/26/2025 8:59:00 AM,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.9220616,-118.2392221
"TARZANA TREATMENT CENTERS, INC.","Tarzana Treatment Center, Inc",,(800) 996-1051,https://www.tarzanatc.org,Yes,RBHAdult - M: 2Adult - F: 0,,,English,Last Updated: 11/26/2025 8:59:00 AM,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.9220616,-118.2392221
"NEW DIRECTIONS ALCOHOL AND DRUG SERVICES, INC.",,"1331 West Avenue J, Suite 206,Lancaster, CA 93534",(661) 802-7167,https://newdirectionz.org,Yes,,,Perinatal,English,Last Updated: 11/26/2025 9:07:14 AM,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,Closed,Closed,,,09:00,19:00,,,09:00,21:00,,,09:00,19:00,,,09:00,21:00,,,09:00,19:00,,,09:00,17:00,,,34.6895439,-118.154858
"TARZANA TREATMENT CENTERS, INC.",,"44421 10th Street, West,Lancaster, CA 93534",(800) 996-1051,https://www.tarzanatc.org,Yes,,,M; A; T; Parent/; Guardian (; Female) with; Children; Parent/; Guardian (; Male) with; Children; Perinatal; Physically; Disabled; Co-; Occurring; Mental; Health; Capabilities; Veterans; Homeless; Sexually-; Exploited,EnglishRussianSpanish,Last Updated: 11/26/2025 8:56:00 AM,False,True,True,True,False,False,False,False,True,False,False,False,True,True,False,True,True,False,True,True,Closed,Closed,,,08:00,20:00,,,08:30,21:00,,,08:00,20:00,,,08:30,21:00,,,08:30,17:00,,,09:00,17:00,,,34.690747,-118.1481227
"TARZANA TREATMENT CENTERS, INC.",,"44443 North 10th Street, West, Suite A,Lancaster, CA 93534",(800) 996-1051,https://www.tarzanatc.org,Yes,,,Youth; M; A; T; Parent/; Guardian (; Female) with; Children; Parent/; Guardian (; Male) with; Children; Perinatal; Co-; Occurring; Mental; Health; Capabilities; L; G; B; T; Q; I; A; Veterans; Homeless; Criminal; Justice,EnglishSpanish,Last Updated: 11/26/2025 8:56:00 AM,False,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,Closed,Closed,,,08:30,20:00,,,08:30,21:00,,,08:30,20:00,,,08:30,21:00,,,08:30,20:00,,,08:30,17:00,,,34.6909267,-118.1481222
"TARZANA TREATMENT CENTERS, INC.",,"44447 North 10th Street, Building D,Lancaster, CA 93534",(800) 996-1051,https://www.tarzanatc.org,Yes,,,Youth; M; A; T; Perinatal; Physically; Disabled; Co-; Occurring; Mental; Health; Capabilities; L; G; B; T; Q; I; A; Homeless; Criminal; Justice; Sexually-; Exploited,EnglishSpanish,Last Updated: 11/19/2025 8:07:54 AM,False,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,False,Closed,Closed,,,08:30,19:00,,,08:30,21:00,,,08:30,19:00,,,08:30,21:00,,,08:30,17:00,,,08:30,17:00,,,34.6909593,-118.1481222
"TARZANA TREATMENT CENTERS, INC.",,"44447 North 10th Street, West, Building A,Lancaster, CA 93534",(800) 996-1051,https://www.tarzanatc.org,Yes,,,Adult; M; A; T; Parent/; Guardian (; Female) with; Children; Parent/; Guardian (; Male) with; Children; Perinatal; Co-; Occurring; Mental; Health; Capabilities; L; G; B; T; Q; I; A; Veterans; Homeless; Criminal; Justice,EnglishSpanish,Last Updated: 11/26/2025 8:56:00 AM,False,True,True,True,False,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,Closed,Closed,,,08:30,20:00,,,08:30,21:00,,,08:30,20:00,,,08:30,21:00,,,08:30,20:00,,,08:30,17:00,,,34.6909593,-118.1481222
"TARZANA TREATMENT CENTERS, INC.",,"44447 North 10th Street, West, Building C,Lancaster, CA 93534",(800) 996-1051,https://www.tarzanatc.org,Yes,RS(3.1)Youth - M: 5Youth - F: 5RS(3.5)Youth - M: 5Youth - F: 5,,Youth; M; A; T; Parent/; Guardian (; Female) with; Children; Parent/; Guardian (; Male) with; Children; Co-; Occurring; Mental; Health; Capabilities; L; G; B; T; Q; I; A; Veterans; Homeless; Criminal; Justice,EnglishSpanish,Last Updated: 11/26/2025 8:56:00 AM,True,False,True,False,False,False,False,False,True,False,False,True,True,True,True,True,True,True,False,True,Closed,Closed,,,08:30,18:00,,,08:30,19:00,,,08:30,18:00,,,08:30,19:00,,,08:30,18:00,,,08:30,14:00,,,34.6909593,-118.1481222
"TARZANA TREATMENT CENTERS, INC.",,"44447 North 10th Street, Building B,Lancaster, CA 93534",(800) 996-1051,https://www.tarzanatc.org,Yes,RS(3.1)Adult - M: 0Adult - F: 0RS(3.3)Adult - M: 0Adult - F: 0RS(3.5)Adult - M: 1Adult - F: 1R-WMAdult - M: 0Adult - F: 0,,Adult; M; A; T; Parent/; Guardian (; Female) with; Children; Parent/; Guardian (; Male) with; Children; Perinatal; Co-; Occurring; Mental; Health; Capabilities; L; G; B; T; Q; I; A; Veterans; Homeless; Criminal; Justice,ArmenianEnglishSpanish,Last Updated: 11/26/2025 8:56:00 AM,True,False,True,False,True,False,False,True,True,True,False,False,True,True,True,True,True,True,True,True,Closed,Closed,,,08:30,18:00,,,08:30,19:00,,,08:30,18:00,,,08:30,19:00,,,08:30,18:00,,,08:30,14:00,,,34.6909593,-118.1481222
"TARZANA TREATMENT CENTERS, INC.",,"44459 North 10th Street, West,Lancaster, CA 93534",(800) 996-1051,https://www.tarzanatc.org,Yes,,,Adult; M; A; T; Parent/; Guardian (; Female) with; Children; Parent/; Guardian (; Male) with; Children; Perinatal; Co-; Occurring; Mental; Health; Capabilities; L; G; B; T; Q; I; A; Veterans; Homeless; Criminal; Justice,EnglishSpanish,Last Updated: 11/26/2025 8:53:00 AM,False,True,True,True,False,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,Closed,Closed,,,08:30,20:00,,,08:30,21:00,,,08:30,20:00,,,08:30,21:00,,,08:30,20:00,,,08:30,17:00,,,34.6910573,-118.1481219
"TARZANA TREATMENT CENTERS, INC.",,,(800) 996-1051,https://www.tarzanatc.org,No,RBHAdult - F: 2,,,English,Last Updated: 11/26/2025 8:51:27 AM,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.9220616,-118.2392221
"TARZANA TREATMENT CENTERS, INC.",,,(800) 996-1051,https://www.tarzanatc.org,No,RBHAdult - F: 2,,,English,Last Updated: 11/26/2025 8:51:27 AM,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.9220616,-118.2392221
"TARZANA TREATMENT CENTERS, INC.",,,(800) 996-1051,https://www.tarzanatc.org,No,RBHAdult - M: 2,,,English,Last Updated: 11/26/2025 8:51:27 AM,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.9220616,-118.2392221
"TARZANA TREATMENT CENTERS, INC.",,"907 West Lancaster Boulevard,Lancaster, CA 93534",(800) 996-1051,https://www.tarzanatc.org,Yes,,,Adult; M; A; T; Parent/; Guardian (; Female) with; Children; Parent/; Guardian (; Male) with; Children; Perinatal; Co-; Occurring; Mental; Health; Capabilities; L; G; B; T; Q; I; A; Veterans; Homeless; Criminal; Justice,EnglishSpanish,Last Updated: 11/26/2025 8:52:40 AM,False,True,True,True,False,False,False,False,True,True,False,False,True,True,True,True,True,True,True,True,Closed,Closed,,,08:30,20:00,,,08:30,21:00,,,08:30,20:00,,,08:30,21:00,,,08:30,20:00,,,08:30,17:00,,,34.6975125,-118.1471564
ABC TRAFFIC SAFETY PROGRAM,,"44746 North Beech Avenue,Lancaster, CA 93534",(661) 945-8683,,No,,,,EnglishSpanish,Last Updated: 6/30/2017 7:57:09 AM,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.6981064,-118.1366153
"HIGH ROAD PROGRAM, THE",,"44823 Date Avenue,Lancaster, CA 93534",(661) 942-2241,,No,,,,EnglishSpanish,Last Updated: 6/30/2017 7:53:25 AM,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.6965935,-118.1406407
WESTERN PACIFIC MED-CORP,,"45335 Sierra Highway,Lancaster, CA 93534",(661) 949-8599,www.westpacmed.com,Yes,,,Adult; M; A; T,EnglishSpanish,Last Updated: 11/26/2025 4:55:52 AM,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,06:00,21:30,,,06:00,14:30,,,06:00,14:30,,,06:00,14:30,,,06:00,14:30,,,06:00,14:30,,,06:00,21:30,,,34.7067019,-118.1383784
"TARZANA TREATMENT CENTERS, INC.",,,(800) 996-1051,https://www.tarzanatc.org,No,RBHAdult - M: 2,,,English,Last Updated: 11/26/2025 8:59:00 AM,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.9220616,-118.2392221
LOS ANGELES CENTERS FOR ALCOHOL AND DRUG ABUSE,Secondary Agency Name:,"426 San Pedro Street,Los Angeles, CA 90013",(213) 626-6411,,,,,,Spanish,Last Updated: 11/26/2025 9:07:13 AM,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0451634,-118.2432327
LOS ANGELES CENTERS FOR ALCOHOL AND DRUG ABUSE,Secondary Agency Name:,"305 South Central Avenue,Los Angeles, CA 90013",(213) 372-5233,,,,,,Spanish,Last Updated: 11/26/2025 9:07:13 AM,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0459691,-118.2396683
LOS ANGELES CENTERS FOR ALCOHOL AND DRUG ABUSE,,,(213) 992-9686,,,RBHAdult - F: 5,,,English,Last Updated: 11/26/2025 9:07:12 AM,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0451634,-118.2432327
LOS ANGELES CENTERS FOR ALCOHOL AND DRUG ABUSE,Secondary Agency Name:,,(213) 626-6411,,,RBHAdult - M: 10,,,English,Last Updated: 11/26/2025 9:07:12 AM,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0451634,-118.2432327
"ADAPT PROGRAM, INC.",,"1644 Wilshire Boulevard, Suite 101,Los Angeles, CA 90017",(213) 483-5703,,,,,,"English, Spanish",Last Updated: 5/17/2023 11:18:18 AM,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0558076,-118.2712928
"ADDICTION RESEARCH AND TREATMENT, INC.",,"1926 West Beverly Boulevard,Los Angeles, CA 90057",(213) 353-1140,,,,,,"Armenian, English, Korean, Russian, Spanish, Tagalog",Last Updated: 11/20/2019 9:09:33 AM,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0199061,-118.1195413
"BAART BEHAVIORAL HEALTH SERVICES, INC.",,"1926 West Beverly Boulevard,Los Angeles, CA 90057",(213) 353-1140,,,,,,"Armenian, English, Korean, Russian, Spanish, Tagalog",Last Updated: 11/20/2022 11:09:48 PM,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0199061,-118.1195413
"SOCIAL MODEL RECOVERY SYSTEMS, INC.",Secondary Agency Name:,"360 South Westlake Avenue,Los Angeles, CA 90057",(213) 483-9202,,,RS(3.1)Adult - M: 0Adult - F: 0RS(3.5)Adult - M: 0Adult - F: 0,,,"English, Spanish",Last Updated: 11/26/2025 12:03:21 PM,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0613924,-118.2719932
CLINICA MONSENOR OSCAR A. ROMERO,,"123 South Alvarado Street,Los Angeles, CA 90057",(323) 987-1034,,,,,,"English, Spanish",Last Updated: 11/26/2025 8:43:44 AM,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0662396,-118.270694
EXODUS RECOVERY INC.,Secondary Agency Name:,"1902 Marengo Street, Suite 109-110,Los Angeles, CA 90033",(323) 276-6450,,,,,,English,Last Updated: 11/26/2025 5:40:22 AM,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0575901,-118.2101059
"HOMELESS HEALTH CARE LOS ANGELES, INC.",,"2330 West Beverly Boulevard,Los Angeles, CA 90057",(213) 744-0724,,,,,,"English, Spanish",Last Updated: 11/26/2025 2:20:55 PM,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0211076,-118.1252301
"ADDICTION RESEARCH AND TREATMENT, INC.",,"1701 Zonal Avenue,Los Angeles, CA 90033",(323) 223-6298,,,,,,"English, Spanish",Last Updated: 11/20/2019 9:09:32 AM,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.061694,-118.209679
"BAART BEHAVIORAL HEALTH SERVICES, INC.",Secondary Agency Name:,"1701 Zonal Avenue,Los Angeles, CA 90033",(323) 223-6298,,,,,,"English, Spanish",Last Updated: 11/20/2022 11:09:48 PM,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.061694,-118.209679
ESCUELA HISPANA DE ALCOHOL,,"305 North Soto Street, Unit # B,East Los Angeles, CA 90033",(323) 264-7001,,,,,,"English, Spanish",Last Updated: 4/5/2022 5:00:02 PM,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0470325,-118.2077459
CLINICA MONSENOR OSCAR A. ROMERO,,"2032 Marengo Street, Suite B ,Los Angeles, CA 90033",(323) 987-1034,,,,,,"English, Spanish",Last Updated: 11/26/2025 8:43:44 AM,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0562453,-118.2067533
"CRI-HELP, INC.",,,(323) 222-1440,,,RBHAdult - M: 0,,,"English, Spanish",Last Updated: 11/26/2025 8:04:13 AM,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0605014,-118.2145766
"ALCOHOLISM CENTER FOR WOMEN, INC.",,"1135 South Alvarado Street,Los Angeles, CA 90006",(213) 381-8500,,,RS(3.1)Adult - F: 4RS(3.5)Adult - F: 4,,,English,Last Updated: 11/26/2025 10:17:40 AM,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0497637,-118.2812038
VOLUNTEERS OF AMERICA OF LOS ANGELES,Secondary Agency Name:,"2521 Long Beach Avenue,Los Angeles, CA 90058",(562) 399-5452,,,RS(3.1)Adult - M: 0RS(3.5)Adult - M: 0R-WMAdult - M: 0,,,Spanish,Last Updated: 11/26/2025 6:05:36 AM,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.013992,-118.2433386
"ALCOHOLISM CENTER FOR WOMEN, INC.",,"1147 South Alvarado Street,Los Angeles, CA 90006",(213) 381-8500,,,,,,"English, Spanish",Last Updated: 11/26/2025 10:17:40 AM,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0496075,-118.2813036
"SAFETY CONSULTANT SERVICES, INC.",,"2904 South Main Street,Los Angeles, CA 90007",(213) 748-9444,,,,,,"English, Spanish",Last Updated: 6/29/2017 2:00:48 PM,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0223432,-118.2701569
"THE SALVATION ARMY, A CALIFORNIA CORPORATION",Secondary Agency Name:,"3107 South Grand Avenue,Los Angeles, CA 90007",(213) 744-8186,,,RS(3.1)Adult - M: 0,,,"English, Spanish",Last Updated: 11/26/2025 8:05:23 AM,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0223649,-118.2749963
"CRI-HELP, INC.",Secondary Agency Name:,"3619 North Mission Road,Los Angeles, CA 90031",(818) 985-8323,,,RS(3.1)Adult - M: 0RS(3.5)Adult - M: 0R-WMAdult - M: 4,,,"English, Russian",Last Updated: 11/26/2025 8:04:13 AM,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0605014,-118.2145766
"JWCH INSTITUTE, INC.",,,(310) 608-1505,,,RBHAdult - F: 0,,,"English, Spanish",Last Updated: 11/26/2025 8:57:55 AM,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.9953414,-118.2699321
"JWCH INSTITUTE, INC.",,,(310) 608-1505,,,RBHAdult - F: 0,,,English,Last Updated: 11/26/2025 8:57:55 AM,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.9953414,-118.2699321
"SADLER HEALTHCARE, INC.",Secondary Agency Name:,"1731 Menlo Avenue,Los Angeles, CA 90006",(323) 251-1485,,,RS(3.1)Adult - M: 0RS(3.5)Adult - M: 0R-WMAdult - M: 0,,,English,Last Updated: 11/26/2025 9:36:10 AM,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0421965,-118.290701
CHILDREN'S HOSPITAL LOS ANGELES,,"3250 Wilshire Boulevard, 300,Los Angeles, CA 90010",(323) 361-2463,,,,,,Spanish,Last Updated: 11/26/2025 8:31:53 AM,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0609839,-118.2932673
"SOCIAL MODEL RECOVERY SYSTEMS, INC.",Secondary Agency Name:,"155 South Bimini Place,Los Angeles, CA 90004",(877) 507-6242,,,RS(3.1)Adult - M: 0Adult - F: 0RS(3.5)Adult - M: 0Adult - F: 0,,,Spanish,Last Updated: 11/26/2025 9:17:42 AM,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.071765,-118.2905372
"BEHAVIORAL HEALTH SERVICES, INC.",Secondary Agency Name:,"3421 East Olympic Boulevard,Los Angeles, CA 90023",(323) 262-1786,,,,,,Spanish,Last Updated: 11/26/2025 7:34:02 AM,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0188584,-118.2042581
"SOCIAL MODEL RECOVERY SYSTEMS, INC.",,,(877) 507-6242,,,RBHAdult - F: 0,,,English,Last Updated: 11/26/2025 8:23:35 AM,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0613924,-118.2719932
"SOCIAL MODEL RECOVERY SYSTEMS, INC.",,,(877) 507-6242,,,RBHAdult - F: 0,,,English,Last Updated: 11/26/2025 8:23:35 AM,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0613924,-118.2719932
"SOCIAL MODEL RECOVERY SYSTEMS, INC.",,,(877) 507-6242,,,RBHAdult - F: 0,,,English,Last Updated: 11/26/2025 8:23:35 AM,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0613924,-118.2719932
"BEHAVIORAL HEALTH SERVICES, INC.",Secondary Agency Name:,"4099 North Mission Road,Los Angeles, CA 90032",(323) 221-1746,,,,,,Spanish,Last Updated: 11/26/2025 7:34:02 AM,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0605014,-118.2145766
PEOPLE COORDINATED SERVICES OF SOUTHERN CALIFORNIA,Secondary Agency Name:,"3021 South Vermont Avenue,Los Angeles, CA 90007",(323) 732-9124,,,,,,English,Last Updated: 11/26/2025 8:04:36 AM,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0271519,-118.291773
"SOCIAL MODEL RECOVERY SYSTEMS, INC.",Secondary Agency Name:,"453 South Indiana Street,Los Angeles, CA 90063",(877) 507-6242,,,RS(3.1)Adult - F: 0RS(3.5)Adult - F: 0,,,Spanish,Last Updated: 11/26/2025 8:36:58 AM,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0310034,-118.192456
